year,New open,census_track,is_cbd,post_covid,DID,open_ln,census
2001,2,329,0,0,0,0.6931471805599453,32900
2019,2,329,0,0,0,0.6931471805599453,32900
2016,1,329,0,0,0,0.0,32900
2017,1,329,0,0,0,0.0,32900
2010,1,329,0,0,0,0.0,32900
2013,1,329,0,0,0,0.0,32900
2009,1,329,0,0,0,0.0,32900
2007,1,329,0,0,0,0.0,32900
2021,1,329,0,1,0,0.0,32900
2004,40,197,0,0,0,3.6888794541139363,19700
2002,12,197,0,0,0,2.4849066497880004,19700
2014,9,197,0,0,0,2.1972245773362196,19700
2018,8,197,0,0,0,2.0794415416798357,19700
2005,8,197,0,0,0,2.0794415416798357,19700
2009,7,197,0,0,0,1.9459101490553132,19700
2013,7,197,0,0,0,1.9459101490553132,19700
2015,6,197,0,0,0,1.791759469228055,19700
2019,6,197,0,0,0,1.791759469228055,19700
2001,6,197,0,0,0,1.791759469228055,19700
2021,6,197,0,1,0,1.791759469228055,19700
2016,5,197,0,0,0,1.6094379124341003,19700
2010,5,197,0,0,0,1.6094379124341003,19700
2011,5,197,0,0,0,1.6094379124341003,19700
2012,4,197,0,0,0,1.3862943611198906,19700
2003,4,197,0,0,0,1.3862943611198906,19700
2000,3,197,0,0,0,1.0986122886681098,19700
2007,3,197,0,0,0,1.0986122886681098,19700
2008,3,197,0,0,0,1.0986122886681098,19700
2017,3,197,0,0,0,1.0986122886681098,19700
2020,2,197,0,1,0,0.6931471805599453,19700
2006,2,197,0,0,0,0.6931471805599453,19700
1998,2,197,0,0,0,0.6931471805599453,19700
1997,1,197,0,0,0,0.0,19700
1999,1,197,0,0,0,0.0,19700
1996,1,197,0,0,0,0.0,19700
2004,13,200,0,0,0,2.5649493574615367,20000
2005,10,200,0,0,0,2.302585092994046,20000
2003,7,200,0,0,0,1.9459101490553132,20000
2018,7,200,0,0,0,1.9459101490553132,20000
2019,6,200,0,0,0,1.791759469228055,20000
2006,5,200,0,0,0,1.6094379124341003,20000
2008,5,200,0,0,0,1.6094379124341003,20000
2015,4,200,0,0,0,1.3862943611198906,20000
2010,3,200,0,0,0,1.0986122886681098,20000
2001,3,200,0,0,0,1.0986122886681098,20000
2007,3,200,0,0,0,1.0986122886681098,20000
2013,2,200,0,0,0,0.6931471805599453,20000
2014,2,200,0,0,0,0.6931471805599453,20000
1997,2,200,0,0,0,0.6931471805599453,20000
2011,2,200,0,0,0,0.6931471805599453,20000
2012,2,200,0,0,0,0.6931471805599453,20000
2009,2,200,0,0,0,0.6931471805599453,20000
2017,1,200,0,0,0,0.0,20000
2002,1,200,0,0,0,0.0,20000
2022,1,200,0,1,0,0.0,20000
2006,6,344,0,0,0,1.791759469228055,34400
2005,6,344,0,0,0,1.791759469228055,34400
2004,5,344,0,0,0,1.6094379124341003,34400
2020,3,344,0,1,0,1.0986122886681098,34400
2017,3,344,0,0,0,1.0986122886681098,34400
2008,3,344,0,0,0,1.0986122886681098,34400
2015,3,344,0,0,0,1.0986122886681098,34400
2013,3,344,0,0,0,1.0986122886681098,34400
2012,2,344,0,0,0,0.6931471805599453,34400
2010,2,344,0,0,0,0.6931471805599453,34400
2011,1,344,0,0,0,0.0,34400
2014,1,344,0,0,0,0.0,34400
2016,1,344,0,0,0,0.0,34400
2007,1,344,0,0,0,0.0,34400
2018,1,344,0,0,0,0.0,34400
2019,1,344,0,0,0,0.0,34400
2001,1,344,0,0,0,0.0,34400
2004,29,71.01,0,0,0,3.367295829986474,7101
2005,12,71.01,0,0,0,2.4849066497880004,7101
2014,8,71.01,0,0,0,2.0794415416798357,7101
2006,8,71.01,0,0,0,2.0794415416798357,7101
2016,6,71.01,0,0,0,1.791759469228055,7101
2011,6,71.01,0,0,0,1.791759469228055,7101
2017,5,71.01,0,0,0,1.6094379124341003,7101
2001,4,71.01,0,0,0,1.3862943611198906,7101
2008,4,71.01,0,0,0,1.3862943611198906,7101
2015,4,71.01,0,0,0,1.3862943611198906,7101
2003,3,71.01,0,0,0,1.0986122886681098,7101
2007,3,71.01,0,0,0,1.0986122886681098,7101
2000,3,71.01,0,0,0,1.0986122886681098,7101
2012,3,71.01,0,0,0,1.0986122886681098,7101
2021,2,71.01,0,1,0,0.6931471805599453,7101
2020,2,71.01,0,1,0,0.6931471805599453,7101
2022,2,71.01,0,1,0,0.6931471805599453,7101
1997,2,71.01,0,0,0,0.6931471805599453,7101
1998,2,71.01,0,0,0,0.6931471805599453,7101
2013,1,71.01,0,0,0,0.0,7101
2010,1,71.01,0,0,0,0.0,7101
2002,1,71.01,0,0,0,0.0,7101
2019,1,71.01,0,0,0,0.0,7101
1999,1,71.01,0,0,0,0.0,7101
2009,1,71.01,0,0,0,0.0,7101
2004,12,131,1,0,0,2.4849066497880004,13100
2003,3,131,1,0,0,1.0986122886681098,13100
2015,2,131,1,0,0,0.6931471805599453,13100
2005,2,131,1,0,0,0.6931471805599453,13100
2019,2,131,1,0,0,0.6931471805599453,13100
2011,2,131,1,0,0,0.6931471805599453,13100
2016,2,131,1,0,0,0.6931471805599453,13100
2021,1,131,1,1,1,0.0,13100
2018,1,131,1,0,0,0.0,13100
2017,1,131,1,0,0,0.0,13100
2012,1,131,1,0,0,0.0,13100
2014,1,131,1,0,0,0.0,13100
2013,1,131,1,0,0,0.0,13100
2009,1,131,1,0,0,0.0,13100
2008,1,131,1,0,0,0.0,13100
2006,1,131,1,0,0,0.0,13100
2001,1,131,1,0,0,0.0,13100
2022,1,131,1,1,1,0.0,13100
2004,38,40.02,0,0,0,3.6375861597263857,4002
2013,9,40.02,0,0,0,2.1972245773362196,4002
2010,9,40.02,0,0,0,2.1972245773362196,4002
2009,8,40.02,0,0,0,2.0794415416798357,4002
2005,8,40.02,0,0,0,2.0794415416798357,4002
2017,7,40.02,0,0,0,1.9459101490553132,4002
2015,7,40.02,0,0,0,1.9459101490553132,4002
2006,7,40.02,0,0,0,1.9459101490553132,4002
2003,6,40.02,0,0,0,1.791759469228055,4002
2007,6,40.02,0,0,0,1.791759469228055,4002
2014,6,40.02,0,0,0,1.791759469228055,4002
2021,5,40.02,0,1,0,1.6094379124341003,4002
2008,4,40.02,0,0,0,1.3862943611198906,4002
2016,4,40.02,0,0,0,1.3862943611198906,4002
2018,4,40.02,0,0,0,1.3862943611198906,4002
2012,3,40.02,0,0,0,1.0986122886681098,4002
2019,3,40.02,0,0,0,1.0986122886681098,4002
2011,3,40.02,0,0,0,1.0986122886681098,4002
2001,2,40.02,0,0,0,0.6931471805599453,4002
2002,2,40.02,0,0,0,0.6931471805599453,4002
2000,2,40.02,0,0,0,0.6931471805599453,4002
2020,2,40.02,0,1,0,0.6931471805599453,4002
1996,1,40.02,0,0,0,0.0,4002
1999,1,40.02,0,0,0,0.0,4002
2004,17,9803,0,0,0,2.833213344056216,980300
2005,11,9803,0,0,0,2.3978952727983707,980300
2011,4,9803,0,0,0,1.3862943611198906,980300
2014,4,9803,0,0,0,1.3862943611198906,980300
2017,4,9803,0,0,0,1.3862943611198906,980300
2019,3,9803,0,0,0,1.0986122886681098,980300
2020,3,9803,0,1,0,1.0986122886681098,980300
2006,3,9803,0,0,0,1.0986122886681098,980300
2013,3,9803,0,0,0,1.0986122886681098,980300
2021,2,9803,0,1,0,0.6931471805599453,980300
2008,2,9803,0,0,0,0.6931471805599453,980300
2009,2,9803,0,0,0,0.6931471805599453,980300
2010,2,9803,0,0,0,0.6931471805599453,980300
2015,2,9803,0,0,0,0.6931471805599453,980300
2016,2,9803,0,0,0,0.6931471805599453,980300
2002,1,9803,0,0,0,0.0,980300
2012,1,9803,0,0,0,0.0,980300
2003,1,9803,0,0,0,0.0,980300
2001,1,9803,0,0,0,0.0,980300
2022,1,9803,0,1,0,0.0,980300
2004,21,28.01,0,0,0,3.044522437723423,2801
2015,13,28.01,0,0,0,2.5649493574615367,2801
2005,9,28.01,0,0,0,2.1972245773362196,2801
2012,8,28.01,0,0,0,2.0794415416798357,2801
2017,7,28.01,0,0,0,1.9459101490553132,2801
2018,7,28.01,0,0,0,1.9459101490553132,2801
2009,5,28.01,0,0,0,1.6094379124341003,2801
2006,5,28.01,0,0,0,1.6094379124341003,2801
2013,3,28.01,0,0,0,1.0986122886681098,2801
2007,3,28.01,0,0,0,1.0986122886681098,2801
2008,3,28.01,0,0,0,1.0986122886681098,2801
2019,3,28.01,0,0,0,1.0986122886681098,2801
2016,2,28.01,0,0,0,0.6931471805599453,2801
2011,2,28.01,0,0,0,0.6931471805599453,2801
2020,2,28.01,0,1,0,0.6931471805599453,2801
2001,2,28.01,0,0,0,0.6931471805599453,2801
2002,2,28.01,0,0,0,0.6931471805599453,2801
2010,1,28.01,0,0,0,0.0,2801
2014,1,28.01,0,0,0,0.0,2801
2003,1,28.01,0,0,0,0.0,2801
2000,1,28.01,0,0,0,0.0,2801
1996,1,28.01,0,0,0,0.0,2801
2021,1,28.01,0,1,0,0.0,2801
2004,10,20,0,0,0,2.302585092994046,2000
2012,7,20,0,0,0,1.9459101490553132,2000
2010,7,20,0,0,0,1.9459101490553132,2000
2015,4,20,0,0,0,1.3862943611198906,2000
2003,3,20,0,0,0,1.0986122886681098,2000
2014,3,20,0,0,0,1.0986122886681098,2000
1999,2,20,0,0,0,0.6931471805599453,2000
2021,2,20,0,1,0,0.6931471805599453,2000
2019,2,20,0,0,0,0.6931471805599453,2000
2017,2,20,0,0,0,0.6931471805599453,2000
2016,2,20,0,0,0,0.6931471805599453,2000
2011,2,20,0,0,0,0.6931471805599453,2000
2009,2,20,0,0,0,0.6931471805599453,2000
2006,2,20,0,0,0,0.6931471805599453,2000
2005,2,20,0,0,0,0.6931471805599453,2000
2000,2,20,0,0,0,0.6931471805599453,2000
2013,1,20,0,0,0,0.0,2000
2008,1,20,0,0,0,0.0,2000
2007,1,20,0,0,0,0.0,2000
2018,1,20,0,0,0,0.0,2000
1998,1,20,0,0,0,0.0,2000
2020,1,20,0,1,0,0.0,2000
2004,17,168,0,0,0,2.833213344056216,16800
2005,9,168,0,0,0,2.1972245773362196,16800
2002,9,168,0,0,0,2.1972245773362196,16800
2003,8,168,0,0,0,2.0794415416798357,16800
2015,4,168,0,0,0,1.3862943611198906,16800
2013,3,168,0,0,0,1.0986122886681098,16800
2018,3,168,0,0,0,1.0986122886681098,16800
2017,3,168,0,0,0,1.0986122886681098,16800
2007,3,168,0,0,0,1.0986122886681098,16800
2009,3,168,0,0,0,1.0986122886681098,16800
2016,2,168,0,0,0,0.6931471805599453,16800
2022,2,168,0,1,0,0.6931471805599453,16800
2010,2,168,0,0,0,0.6931471805599453,16800
2006,2,168,0,0,0,0.6931471805599453,16800
2012,1,168,0,0,0,0.0,16800
2014,1,168,0,0,0,0.0,16800
2000,1,168,0,0,0,0.0,16800
2001,1,168,0,0,0,0.0,16800
1999,1,168,0,0,0,0.0,16800
2008,1,168,0,0,0,0.0,16800
2004,31,144,0,0,0,3.4339872044851463,14400
2017,22,144,0,0,0,3.091042453358316,14400
2018,17,144,0,0,0,2.833213344056216,14400
2015,17,144,0,0,0,2.833213344056216,14400
2016,15,144,0,0,0,2.70805020110221,14400
2005,13,144,0,0,0,2.5649493574615367,14400
2006,13,144,0,0,0,2.5649493574615367,14400
2014,12,144,0,0,0,2.4849066497880004,14400
2011,9,144,0,0,0,2.1972245773362196,14400
2012,7,144,0,0,0,1.9459101490553132,14400
2021,7,144,0,1,0,1.9459101490553132,14400
2010,6,144,0,0,0,1.791759469228055,14400
2007,6,144,0,0,0,1.791759469228055,14400
2019,5,144,0,0,0,1.6094379124341003,14400
2020,5,144,0,1,0,1.6094379124341003,14400
2013,4,144,0,0,0,1.3862943611198906,14400
2008,3,144,0,0,0,1.0986122886681098,14400
2009,3,144,0,0,0,1.0986122886681098,14400
2001,3,144,0,0,0,1.0986122886681098,14400
2003,3,144,0,0,0,1.0986122886681098,14400
2002,3,144,0,0,0,1.0986122886681098,14400
2022,3,144,0,1,0,1.0986122886681098,14400
1999,1,144,0,0,0,0.0,14400
1998,1,144,0,0,0,0.0,14400
2004,40,188,0,0,0,3.6888794541139363,18800
2003,14,188,0,0,0,2.6390573296152584,18800
2005,14,188,0,0,0,2.6390573296152584,18800
2015,9,188,0,0,0,2.1972245773362196,18800
2008,9,188,0,0,0,2.1972245773362196,18800
2007,8,188,0,0,0,2.0794415416798357,18800
2018,8,188,0,0,0,2.0794415416798357,18800
2021,8,188,0,1,0,2.0794415416798357,18800
2006,7,188,0,0,0,1.9459101490553132,18800
2016,6,188,0,0,0,1.791759469228055,18800
2017,6,188,0,0,0,1.791759469228055,18800
2020,6,188,0,1,0,1.791759469228055,18800
2009,5,188,0,0,0,1.6094379124341003,18800
2012,5,188,0,0,0,1.6094379124341003,18800
2019,4,188,0,0,0,1.3862943611198906,18800
2002,3,188,0,0,0,1.0986122886681098,18800
2011,3,188,0,0,0,1.0986122886681098,18800
2013,3,188,0,0,0,1.0986122886681098,18800
2000,3,188,0,0,0,1.0986122886681098,18800
2014,2,188,0,0,0,0.6931471805599453,18800
2010,2,188,0,0,0,0.6931471805599453,18800
1997,1,188,0,0,0,0.0,18800
2001,1,188,0,0,0,0.0,18800
2004,19,23,1,0,0,2.9444389791664403,2300
2005,13,23,1,0,0,2.5649493574615367,2300
2015,8,23,1,0,0,2.0794415416798357,2300
2002,8,23,1,0,0,2.0794415416798357,2300
2012,7,23,1,0,0,1.9459101490553132,2300
2010,6,23,1,0,0,1.791759469228055,2300
2016,6,23,1,0,0,1.791759469228055,2300
2018,5,23,1,0,0,1.6094379124341003,2300
2017,5,23,1,0,0,1.6094379124341003,2300
2013,5,23,1,0,0,1.6094379124341003,2300
2011,5,23,1,0,0,1.6094379124341003,2300
2008,4,23,1,0,0,1.3862943611198906,2300
2006,4,23,1,0,0,1.3862943611198906,2300
2014,4,23,1,0,0,1.3862943611198906,2300
2007,4,23,1,0,0,1.3862943611198906,2300
2009,3,23,1,0,0,1.0986122886681098,2300
2019,3,23,1,0,0,1.0986122886681098,2300
2000,2,23,1,0,0,0.6931471805599453,2300
2003,2,23,1,0,0,0.6931471805599453,2300
2020,2,23,1,1,1,0.6931471805599453,2300
1998,1,23,1,0,0,0.0,2300
2021,1,23,1,1,1,0.0,2300
2004,40,163,0,0,0,3.6888794541139363,16300
2005,14,163,0,0,0,2.6390573296152584,16300
2006,12,163,0,0,0,2.4849066497880004,16300
2017,10,163,0,0,0,2.302585092994046,16300
2003,7,163,0,0,0,1.9459101490553132,16300
2018,6,163,0,0,0,1.791759469228055,16300
2013,6,163,0,0,0,1.791759469228055,16300
2002,6,163,0,0,0,1.791759469228055,16300
2007,6,163,0,0,0,1.791759469228055,16300
2021,5,163,0,1,0,1.6094379124341003,16300
2001,5,163,0,0,0,1.6094379124341003,16300
2008,4,163,0,0,0,1.3862943611198906,16300
2011,4,163,0,0,0,1.3862943611198906,16300
2000,4,163,0,0,0,1.3862943611198906,16300
2014,4,163,0,0,0,1.3862943611198906,16300
1997,3,163,0,0,0,1.0986122886681098,16300
2010,3,163,0,0,0,1.0986122886681098,16300
2012,3,163,0,0,0,1.0986122886681098,16300
2015,3,163,0,0,0,1.0986122886681098,16300
2016,3,163,0,0,0,1.0986122886681098,16300
1998,3,163,0,0,0,1.0986122886681098,16300
2020,3,163,0,1,0,1.0986122886681098,16300
2009,3,163,0,0,0,1.0986122886681098,16300
1999,2,163,0,0,0,0.6931471805599453,16300
2019,2,163,0,0,0,0.6931471805599453,16300
1996,1,163,0,0,0,0.0,16300
2004,30,142,0,0,0,3.4011973816621555,14200
2019,17,142,0,0,0,2.833213344056216,14200
2011,13,142,0,0,0,2.5649493574615367,14200
2012,12,142,0,0,0,2.4849066497880004,14200
2014,11,142,0,0,0,2.3978952727983707,14200
2016,11,142,0,0,0,2.3978952727983707,14200
2017,11,142,0,0,0,2.3978952727983707,14200
2013,10,142,0,0,0,2.302585092994046,14200
2021,10,142,0,1,0,2.302585092994046,14200
2010,10,142,0,0,0,2.302585092994046,14200
2015,10,142,0,0,0,2.302585092994046,14200
2006,9,142,0,0,0,2.1972245773362196,14200
2009,9,142,0,0,0,2.1972245773362196,14200
2008,8,142,0,0,0,2.0794415416798357,14200
2020,8,142,0,1,0,2.0794415416798357,14200
2007,7,142,0,0,0,1.9459101490553132,14200
2018,6,142,0,0,0,1.791759469228055,14200
2005,6,142,0,0,0,1.791759469228055,14200
2001,6,142,0,0,0,1.791759469228055,14200
2003,4,142,0,0,0,1.3862943611198906,14200
2002,4,142,0,0,0,1.3862943611198906,14200
2022,3,142,0,1,0,1.0986122886681098,14200
2000,1,142,0,0,0,0.0,14200
1995,1,142,0,0,0,0.0,14200
2004,11,92,0,0,0,2.3978952727983707,9200
2012,5,92,0,0,0,1.6094379124341003,9200
2007,4,92,0,0,0,1.3862943611198906,9200
2020,3,92,0,1,0,1.0986122886681098,9200
2005,3,92,0,0,0,1.0986122886681098,9200
2006,3,92,0,0,0,1.0986122886681098,9200
2015,3,92,0,0,0,1.0986122886681098,9200
2002,2,92,0,0,0,0.6931471805599453,9200
2013,2,92,0,0,0,0.6931471805599453,9200
2011,2,92,0,0,0,0.6931471805599453,9200
2008,2,92,0,0,0,0.6931471805599453,9200
2001,2,92,0,0,0,0.6931471805599453,9200
2010,1,92,0,0,0,0.0,9200
2009,1,92,0,0,0,0.0,9200
2016,1,92,0,0,0,0.0,9200
2018,1,92,0,0,0,0.0,9200
2019,1,92,0,0,0,0.0,9200
2021,1,92,0,1,0,0.0,9200
2004,13,349,0,0,0,2.5649493574615367,34900
2005,12,349,0,0,0,2.4849066497880004,34900
2006,9,349,0,0,0,2.1972245773362196,34900
2019,7,349,0,0,0,1.9459101490553132,34900
2008,6,349,0,0,0,1.791759469228055,34900
2010,4,349,0,0,0,1.3862943611198906,34900
2017,4,349,0,0,0,1.3862943611198906,34900
2009,4,349,0,0,0,1.3862943611198906,34900
2021,4,349,0,1,0,1.3862943611198906,34900
2013,3,349,0,0,0,1.0986122886681098,34900
2016,3,349,0,0,0,1.0986122886681098,34900
2002,3,349,0,0,0,1.0986122886681098,34900
2001,3,349,0,0,0,1.0986122886681098,34900
2014,2,349,0,0,0,0.6931471805599453,34900
2007,1,349,0,0,0,0.0,34900
2003,1,349,0,0,0,0.0,34900
2011,1,349,0,0,0,0.0,34900
2015,1,349,0,0,0,0.0,34900
2000,1,349,0,0,0,0.0,34900
2018,1,349,0,0,0,0.0,34900
2020,1,349,0,1,0,0.0,34900
2004,8,292,0,0,0,2.0794415416798357,29200
2002,2,292,0,0,0,0.6931471805599453,29200
2001,2,292,0,0,0,0.6931471805599453,29200
2000,2,292,0,0,0,0.6931471805599453,29200
2005,2,292,0,0,0,0.6931471805599453,29200
2006,2,292,0,0,0,0.6931471805599453,29200
2016,2,292,0,0,0,0.6931471805599453,29200
2018,2,292,0,0,0,0.6931471805599453,29200
2003,1,292,0,0,0,0.0,29200
2007,1,292,0,0,0,0.0,29200
2008,1,292,0,0,0,0.0,29200
2011,1,292,0,0,0,0.0,29200
2013,1,292,0,0,0,0.0,29200
2015,1,292,0,0,0,0.0,29200
2017,1,292,0,0,0,0.0,29200
2020,1,292,0,1,0,0.0,29200
2005,6,318,0,0,0,1.791759469228055,31800
2011,6,318,0,0,0,1.791759469228055,31800
2004,5,318,0,0,0,1.6094379124341003,31800
2015,4,318,0,0,0,1.3862943611198906,31800
2006,3,318,0,0,0,1.0986122886681098,31800
2007,3,318,0,0,0,1.0986122886681098,31800
2020,2,318,0,1,0,0.6931471805599453,31800
2017,2,318,0,0,0,0.6931471805599453,31800
2008,2,318,0,0,0,0.6931471805599453,31800
2018,2,318,0,0,0,0.6931471805599453,31800
2012,2,318,0,0,0,0.6931471805599453,31800
2014,2,318,0,0,0,0.6931471805599453,31800
2016,2,318,0,0,0,0.6931471805599453,31800
2019,1,318,0,0,0,0.0,31800
2003,1,318,0,0,0,0.0,31800
2009,1,318,0,0,0,0.0,31800
2001,1,318,0,0,0,0.0,31800
2010,1,318,0,0,0,0.0,31800
2004,22,32,0,0,0,3.091042453358316,3200
2005,7,32,0,0,0,1.9459101490553132,3200
2003,7,32,0,0,0,1.9459101490553132,3200
2000,6,32,0,0,0,1.791759469228055,3200
2018,6,32,0,0,0,1.791759469228055,3200
2001,5,32,0,0,0,1.6094379124341003,3200
2014,5,32,0,0,0,1.6094379124341003,3200
2011,5,32,0,0,0,1.6094379124341003,3200
2009,4,32,0,0,0,1.3862943611198906,3200
2016,3,32,0,0,0,1.0986122886681098,3200
2015,3,32,0,0,0,1.0986122886681098,3200
2010,3,32,0,0,0,1.0986122886681098,3200
2006,3,32,0,0,0,1.0986122886681098,3200
2002,3,32,0,0,0,1.0986122886681098,3200
2008,2,32,0,0,0,0.6931471805599453,3200
2012,2,32,0,0,0,0.6931471805599453,3200
1999,2,32,0,0,0,0.6931471805599453,3200
2019,2,32,0,0,0,0.6931471805599453,3200
2007,1,32,0,0,0,0.0,3200
2013,1,32,0,0,0,0.0,3200
1997,1,32,0,0,0,0.0,3200
2017,1,32,0,0,0,0.0,3200
2020,1,32,0,1,0,0.0,3200
2022,1,32,0,1,0,0.0,3200
2004,13,213,0,0,0,2.5649493574615367,21300
2018,6,213,0,0,0,1.791759469228055,21300
2009,5,213,0,0,0,1.6094379124341003,21300
2017,5,213,0,0,0,1.6094379124341003,21300
2010,5,213,0,0,0,1.6094379124341003,21300
2019,4,213,0,0,0,1.3862943611198906,21300
2007,4,213,0,0,0,1.3862943611198906,21300
2008,4,213,0,0,0,1.3862943611198906,21300
2003,3,213,0,0,0,1.0986122886681098,21300
2002,3,213,0,0,0,1.0986122886681098,21300
2013,3,213,0,0,0,1.0986122886681098,21300
1997,2,213,0,0,0,0.6931471805599453,21300
2012,2,213,0,0,0,0.6931471805599453,21300
2005,2,213,0,0,0,0.6931471805599453,21300
2014,2,213,0,0,0,0.6931471805599453,21300
2015,2,213,0,0,0,0.6931471805599453,21300
2001,2,213,0,0,0,0.6931471805599453,21300
2006,2,213,0,0,0,0.6931471805599453,21300
2020,2,213,0,1,0,0.6931471805599453,21300
2021,2,213,0,1,0,0.6931471805599453,21300
2011,1,213,0,0,0,0.0,21300
2016,1,213,0,0,0,0.0,21300
1999,1,213,0,0,0,0.0,21300
2004,41,161,0,0,0,3.713572066704308,16100
2018,14,161,0,0,0,2.6390573296152584,16100
2011,10,161,0,0,0,2.302585092994046,16100
2015,9,161,0,0,0,2.1972245773362196,16100
2003,9,161,0,0,0,2.1972245773362196,16100
2008,7,161,0,0,0,1.9459101490553132,16100
2006,7,161,0,0,0,1.9459101490553132,16100
2005,7,161,0,0,0,1.9459101490553132,16100
2019,6,161,0,0,0,1.791759469228055,16100
2020,6,161,0,1,0,1.791759469228055,16100
2010,6,161,0,0,0,1.791759469228055,16100
2016,6,161,0,0,0,1.791759469228055,16100
2001,5,161,0,0,0,1.6094379124341003,16100
2017,5,161,0,0,0,1.6094379124341003,16100
2021,5,161,0,1,0,1.6094379124341003,16100
2002,4,161,0,0,0,1.3862943611198906,16100
1999,4,161,0,0,0,1.3862943611198906,16100
2009,3,161,0,0,0,1.0986122886681098,16100
2012,3,161,0,0,0,1.0986122886681098,16100
2013,3,161,0,0,0,1.0986122886681098,16100
2007,3,161,0,0,0,1.0986122886681098,16100
2000,3,161,0,0,0,1.0986122886681098,16100
2014,2,161,0,0,0,0.6931471805599453,16100
2022,2,161,0,1,0,0.6931471805599453,16100
1997,1,161,0,0,0,0.0,16100
1996,1,161,0,0,0,0.0,16100
2004,11,105,0,0,0,2.3978952727983707,10500
2014,5,105,0,0,0,1.6094379124341003,10500
2008,4,105,0,0,0,1.3862943611198906,10500
2019,4,105,0,0,0,1.3862943611198906,10500
2005,4,105,0,0,0,1.3862943611198906,10500
2018,3,105,0,0,0,1.0986122886681098,10500
2015,3,105,0,0,0,1.0986122886681098,10500
2006,3,105,0,0,0,1.0986122886681098,10500
2012,3,105,0,0,0,1.0986122886681098,10500
2016,2,105,0,0,0,0.6931471805599453,10500
2009,2,105,0,0,0,0.6931471805599453,10500
2001,2,105,0,0,0,0.6931471805599453,10500
1999,2,105,0,0,0,0.6931471805599453,10500
1995,1,105,0,0,0,0.0,10500
2011,1,105,0,0,0,0.0,10500
2007,1,105,0,0,0,0.0,10500
2003,1,105,0,0,0,0.0,10500
2013,1,105,0,0,0,0.0,10500
1998,1,105,0,0,0,0.0,10500
2017,1,105,0,0,0,0.0,10500
2000,1,105,0,0,0,0.0,10500
2020,1,105,0,1,0,0.0,10500
2004,18,157,0,0,0,2.8903717578961645,15700
2005,7,157,0,0,0,1.9459101490553132,15700
2021,7,157,0,1,0,1.9459101490553132,15700
2019,6,157,0,0,0,1.791759469228055,15700
2018,6,157,0,0,0,1.791759469228055,15700
2017,6,157,0,0,0,1.791759469228055,15700
2008,6,157,0,0,0,1.791759469228055,15700
2007,5,157,0,0,0,1.6094379124341003,15700
2015,4,157,0,0,0,1.3862943611198906,15700
2016,3,157,0,0,0,1.0986122886681098,15700
2011,3,157,0,0,0,1.0986122886681098,15700
2020,3,157,0,1,0,1.0986122886681098,15700
2006,3,157,0,0,0,1.0986122886681098,15700
2003,3,157,0,0,0,1.0986122886681098,15700
2001,3,157,0,0,0,1.0986122886681098,15700
2000,3,157,0,0,0,1.0986122886681098,15700
2010,2,157,0,0,0,0.6931471805599453,15700
2014,2,157,0,0,0,0.6931471805599453,15700
2013,2,157,0,0,0,0.6931471805599453,15700
1997,2,157,0,0,0,0.6931471805599453,15700
2012,1,157,0,0,0,0.0,15700
1998,1,157,0,0,0,0.0,15700
2002,1,157,0,0,0,0.0,15700
2009,1,157,0,0,0,0.0,15700
2004,21,158,0,0,0,3.044522437723423,15800
2013,12,158,0,0,0,2.4849066497880004,15800
2015,12,158,0,0,0,2.4849066497880004,15800
2006,11,158,0,0,0,2.3978952727983707,15800
2008,9,158,0,0,0,2.1972245773362196,15800
2003,8,158,0,0,0,2.0794415416798357,15800
2017,8,158,0,0,0,2.0794415416798357,15800
2007,8,158,0,0,0,2.0794415416798357,15800
2018,7,158,0,0,0,1.9459101490553132,15800
2016,6,158,0,0,0,1.791759469228055,15800
2010,5,158,0,0,0,1.6094379124341003,15800
2014,4,158,0,0,0,1.3862943611198906,15800
2011,4,158,0,0,0,1.3862943611198906,15800
2005,4,158,0,0,0,1.3862943611198906,15800
1999,3,158,0,0,0,1.0986122886681098,15800
2019,3,158,0,0,0,1.0986122886681098,15800
2021,3,158,0,1,0,1.0986122886681098,15800
2012,2,158,0,0,0,0.6931471805599453,15800
2009,2,158,0,0,0,0.6931471805599453,15800
2000,2,158,0,0,0,0.6931471805599453,15800
2020,2,158,0,1,0,0.6931471805599453,15800
2022,2,158,0,1,0,0.6931471805599453,15800
2001,1,158,0,0,0,0.0,15800
2004,24,190,0,0,0,3.1780538303479458,19000
2018,13,190,0,0,0,2.5649493574615367,19000
2005,12,190,0,0,0,2.4849066497880004,19000
2015,8,190,0,0,0,2.0794415416798357,19000
2008,7,190,0,0,0,1.9459101490553132,19000
2016,7,190,0,0,0,1.9459101490553132,19000
2003,6,190,0,0,0,1.791759469228055,19000
2007,5,190,0,0,0,1.6094379124341003,19000
2002,5,190,0,0,0,1.6094379124341003,19000
2009,4,190,0,0,0,1.3862943611198906,19000
2020,4,190,0,1,0,1.3862943611198906,19000
2006,4,190,0,0,0,1.3862943611198906,19000
2001,4,190,0,0,0,1.3862943611198906,19000
2017,4,190,0,0,0,1.3862943611198906,19000
2021,3,190,0,1,0,1.0986122886681098,19000
2014,3,190,0,0,0,1.0986122886681098,19000
2011,3,190,0,0,0,1.0986122886681098,19000
2013,2,190,0,0,0,0.6931471805599453,19000
2012,1,190,0,0,0,0.0,19000
