year,Close-down,census_track,is_cbd,post_covid,DID,close_ln,census
2014,3,171,0,0,0,1.0986122886681098,17100
2007,3,171,0,0,0,1.0986122886681098,17100
2009,2,171,0,0,0,0.6931471805599453,17100
2016,2,171,0,0,0,0.6931471805599453,17100
2005,1,171,0,0,0,0.0,17100
2018,1,171,0,0,0,0.0,17100
2010,1,171,0,0,0,0.0,17100
2008,1,171,0,0,0,0.0,17100
2011,1,171,0,0,0,0.0,17100
2013,1,171,0,0,0,0.0,17100
2020,1,171,0,1,0,0.0,17100
2012,28,31,0,0,0,3.332204510175204,3100
2016,8,31,0,0,0,2.0794415416798357,3100
2020,6,31,0,1,0,1.791759469228055,3100
2015,5,31,0,0,0,1.6094379124341003,3100
2021,4,31,0,1,0,1.3862943611198906,3100
2017,3,31,0,0,0,1.0986122886681098,3100
2008,3,31,0,0,0,1.0986122886681098,3100
2013,3,31,0,0,0,1.0986122886681098,3100
2018,3,31,0,0,0,1.0986122886681098,3100
2011,3,31,0,0,0,1.0986122886681098,3100
2010,2,31,0,0,0,0.6931471805599453,3100
2007,2,31,0,0,0,0.6931471805599453,3100
2006,2,31,0,0,0,0.6931471805599453,3100
2014,2,31,0,0,0,0.6931471805599453,3100
2019,2,31,0,0,0,0.6931471805599453,3100
2005,1,31,0,0,0,0.0,3100
2009,1,31,0,0,0,0.0,3100
2012,16,338,0,0,0,2.772588722239781,33800
2015,4,338,0,0,0,1.3862943611198906,33800
2017,4,338,0,0,0,1.3862943611198906,33800
2019,4,338,0,0,0,1.3862943611198906,33800
2009,3,338,0,0,0,1.0986122886681098,33800
2020,3,338,0,1,0,1.0986122886681098,33800
2018,3,338,0,0,0,1.0986122886681098,33800
2021,3,338,0,1,0,1.0986122886681098,33800
2010,2,338,0,0,0,0.6931471805599453,33800
2016,2,338,0,0,0,0.6931471805599453,33800
2022,2,338,0,1,0,0.6931471805599453,33800
2007,1,338,0,0,0,0.0,33800
2005,1,338,0,0,0,0.0,33800
2011,1,338,0,0,0,0.0,33800
2013,1,338,0,0,0,0.0,33800
2012,13,109,0,0,0,2.5649493574615367,10900
2022,12,109,0,1,0,2.4849066497880004,10900
2021,3,109,0,1,0,1.0986122886681098,10900
2018,2,109,0,0,0,0.6931471805599453,10900
2006,1,109,0,0,0,0.0,10900
2011,1,109,0,0,0,0.0,10900
2015,1,109,0,0,0,0.0,10900
2019,1,109,0,0,0,0.0,10900
2020,1,109,0,1,0,0.0,10900
2012,19,199,0,0,0,2.9444389791664403,19900
2015,7,199,0,0,0,1.9459101490553132,19900
2020,6,199,0,1,0,1.791759469228055,19900
2016,6,199,0,0,0,1.791759469228055,19900
2019,5,199,0,0,0,1.6094379124341003,19900
2010,4,199,0,0,0,1.3862943611198906,19900
2009,3,199,0,0,0,1.0986122886681098,19900
2014,3,199,0,0,0,1.0986122886681098,19900
2018,3,199,0,0,0,1.0986122886681098,19900
2022,3,199,0,1,0,1.0986122886681098,19900
2017,2,199,0,0,0,0.6931471805599453,19900
2007,2,199,0,0,0,0.6931471805599453,19900
2011,2,199,0,0,0,0.6931471805599453,19900
2005,1,199,0,0,0,0.0,19900
2008,1,199,0,0,0,0.0,19900
2013,1,199,0,0,0,0.0,19900
2012,21,107,0,0,0,3.044522437723423,10700
2017,5,107,0,0,0,1.6094379124341003,10700
2019,4,107,0,0,0,1.3862943611198906,10700
2015,3,107,0,0,0,1.0986122886681098,10700
2020,3,107,0,1,0,1.0986122886681098,10700
2018,2,107,0,0,0,0.6931471805599453,10700
2010,2,107,0,0,0,0.6931471805599453,10700
2016,2,107,0,0,0,0.6931471805599453,10700
2022,2,107,0,1,0,0.6931471805599453,10700
2007,1,107,0,0,0,0.0,10700
2006,1,107,0,0,0,0.0,10700
2014,1,107,0,0,0,0.0,10700
2012,29,111,0,0,0,3.367295829986474,11100
2020,12,111,0,1,0,2.4849066497880004,11100
2011,7,111,0,0,0,1.9459101490553132,11100
2015,7,111,0,0,0,1.9459101490553132,11100
2021,6,111,0,1,0,1.791759469228055,11100
2017,5,111,0,0,0,1.6094379124341003,11100
2018,5,111,0,0,0,1.6094379124341003,11100
2008,4,111,0,0,0,1.3862943611198906,11100
2019,4,111,0,0,0,1.3862943611198906,11100
2016,4,111,0,0,0,1.3862943611198906,11100
2014,2,111,0,0,0,0.6931471805599453,11100
2022,2,111,0,1,0,0.6931471805599453,11100
2009,1,111,0,0,0,0.0,11100
2005,1,111,0,0,0,0.0,11100
2010,1,111,0,0,0,0.0,11100
2013,1,111,0,0,0,0.0,11100
2012,14,70,0,0,0,2.6390573296152584,7000
2010,5,70,0,0,0,1.6094379124341003,7000
2015,5,70,0,0,0,1.6094379124341003,7000
2016,5,70,0,0,0,1.6094379124341003,7000
2014,2,70,0,0,0,0.6931471805599453,7000
2013,2,70,0,0,0,0.6931471805599453,7000
2020,2,70,0,1,0,0.6931471805599453,7000
2017,2,70,0,0,0,0.6931471805599453,7000
2005,1,70,0,0,0,0.0,7000
2009,1,70,0,0,0,0.0,7000
2006,1,70,0,0,0,0.0,7000
2008,1,70,0,0,0,0.0,7000
2019,1,70,0,0,0,0.0,7000
2018,1,70,0,0,0,0.0,7000
2022,1,70,0,1,0,0.0,7000
2021,1,70,0,1,0,0.0,7000
2012,21,29,0,0,0,3.044522437723423,2900
2020,13,29,0,1,0,2.5649493574615367,2900
2016,9,29,0,0,0,2.1972245773362196,2900
2011,3,29,0,0,0,1.0986122886681098,2900
2014,3,29,0,0,0,1.0986122886681098,2900
2015,3,29,0,0,0,1.0986122886681098,2900
2008,2,29,0,0,0,0.6931471805599453,2900
2018,2,29,0,0,0,0.6931471805599453,2900
2021,2,29,0,1,0,0.6931471805599453,2900
2017,2,29,0,0,0,0.6931471805599453,2900
2019,2,29,0,0,0,0.6931471805599453,2900
2010,1,29,0,0,0,0.0,2900
2007,1,29,0,0,0,0.0,2900
2013,1,29,0,0,0,0.0,2900
2009,1,29,0,0,0,0.0,2900
2022,1,29,0,1,0,0.0,2900
2012,13,321,0,0,0,2.5649493574615367,32100
2015,5,321,0,0,0,1.6094379124341003,32100
2020,4,321,0,1,0,1.3862943611198906,32100
2019,4,321,0,0,0,1.3862943611198906,32100
2009,2,321,0,0,0,0.6931471805599453,32100
2007,2,321,0,0,0,0.6931471805599453,32100
2013,2,321,0,0,0,0.6931471805599453,32100
2016,2,321,0,0,0,0.6931471805599453,32100
2006,2,321,0,0,0,0.6931471805599453,32100
2017,2,321,0,0,0,0.6931471805599453,32100
2014,2,321,0,0,0,0.6931471805599453,32100
2021,2,321,0,1,0,0.6931471805599453,32100
2018,1,321,0,0,0,0.0,32100
2011,1,321,0,0,0,0.0,32100
2010,1,321,0,0,0,0.0,32100
2022,1,321,0,1,0,0.0,32100
2012,56,6,1,0,0,4.02535169073515,600
2015,15,6,1,0,0,2.70805020110221,600
2020,15,6,1,1,1,2.70805020110221,600
2019,13,6,1,0,0,2.5649493574615367,600
2021,11,6,1,1,1,2.3978952727983707,600
2017,10,6,1,0,0,2.302585092994046,600
2010,9,6,1,0,0,2.1972245773362196,600
2016,8,6,1,0,0,2.0794415416798357,600
2018,8,6,1,0,0,2.0794415416798357,600
2011,7,6,1,0,0,1.9459101490553132,600
2008,4,6,1,0,0,1.3862943611198906,600
2022,4,6,1,1,1,1.3862943611198906,600
2006,3,6,1,0,0,1.0986122886681098,600
2009,3,6,1,0,0,1.0986122886681098,600
2014,3,6,1,0,0,1.0986122886681098,600
2013,3,6,1,0,0,1.0986122886681098,600
2005,2,6,1,0,0,0.6931471805599453,600
2007,1,6,1,0,0,0.0,600
2012,18,289.02,0,0,0,2.8903717578961645,28902
2021,4,289.02,0,1,0,1.3862943611198906,28902
2018,4,289.02,0,0,0,1.3862943611198906,28902
2015,3,289.02,0,0,0,1.0986122886681098,28902
2011,3,289.02,0,0,0,1.0986122886681098,28902
2017,3,289.02,0,0,0,1.0986122886681098,28902
2016,2,289.02,0,0,0,0.6931471805599453,28902
2009,1,289.02,0,0,0,0.0,28902
2014,1,289.02,0,0,0,0.0,28902
2007,1,289.02,0,0,0,0.0,28902
2019,1,289.02,0,0,0,0.0,28902
2022,1,289.02,0,1,0,0.0,28902
2020,1,289.02,0,1,0,0.0,28902
2012,12,289.01,0,0,0,2.4849066497880004,28901
2015,5,289.01,0,0,0,1.6094379124341003,28901
2016,4,289.01,0,0,0,1.3862943611198906,28901
2017,4,289.01,0,0,0,1.3862943611198906,28901
2020,3,289.01,0,1,0,1.0986122886681098,28901
2011,3,289.01,0,0,0,1.0986122886681098,28901
2007,2,289.01,0,0,0,0.6931471805599453,28901
2006,2,289.01,0,0,0,0.6931471805599453,28901
2008,2,289.01,0,0,0,0.6931471805599453,28901
2019,2,289.01,0,0,0,0.6931471805599453,28901
2018,2,289.01,0,0,0,0.6931471805599453,28901
2022,2,289.01,0,1,0,0.6931471805599453,28901
2009,1,289.01,0,0,0,0.0,28901
2005,1,289.01,0,0,0,0.0,28901
2012,36,369,1,0,0,3.58351893845611,36900
2020,17,369,1,1,1,2.833213344056216,36900
2017,16,369,1,0,0,2.772588722239781,36900
2015,13,369,1,0,0,2.5649493574615367,36900
2019,11,369,1,0,0,2.3978952727983707,36900
2008,8,369,1,0,0,2.0794415416798357,36900
2016,8,369,1,0,0,2.0794415416798357,36900
2021,8,369,1,1,1,2.0794415416798357,36900
2018,7,369,1,0,0,1.9459101490553132,36900
2013,4,369,1,0,0,1.3862943611198906,36900
2009,4,369,1,0,0,1.3862943611198906,36900
2010,3,369,1,0,0,1.0986122886681098,36900
2007,3,369,1,0,0,1.0986122886681098,36900
2022,2,369,1,1,1,0.6931471805599453,36900
2011,1,369,1,0,0,0.0,36900
2012,12,143,0,0,0,2.4849066497880004,14300
2010,7,143,0,0,0,1.9459101490553132,14300
2021,6,143,0,1,0,1.791759469228055,14300
2017,5,143,0,0,0,1.6094379124341003,14300
2006,4,143,0,0,0,1.3862943611198906,14300
2018,4,143,0,0,0,1.3862943611198906,14300
2019,3,143,0,0,0,1.0986122886681098,14300
2009,3,143,0,0,0,1.0986122886681098,14300
2016,3,143,0,0,0,1.0986122886681098,14300
2011,1,143,0,0,0,0.0,14300
2007,1,143,0,0,0,0.0,14300
2008,1,143,0,0,0,0.0,14300
2013,1,143,0,0,0,0.0,14300
2020,1,143,0,1,0,0.0,14300
2012,17,379,0,0,0,2.833213344056216,37900
2021,8,379,0,1,0,2.0794415416798357,37900
2016,6,379,0,0,0,1.791759469228055,37900
2020,5,379,0,1,0,1.6094379124341003,37900
2015,5,379,0,0,0,1.6094379124341003,37900
2017,4,379,0,0,0,1.3862943611198906,37900
2011,3,379,0,0,0,1.0986122886681098,37900
2019,3,379,0,0,0,1.0986122886681098,37900
2018,2,379,0,0,0,0.6931471805599453,37900
2005,1,379,0,0,0,0.0,37900
2007,1,379,0,0,0,0.0,37900
2010,1,379,0,0,0,0.0,37900
2009,1,379,0,0,0,0.0,37900
2022,1,379,0,1,0,0.0,37900
2012,53,2,1,0,0,3.970291913552122,200
2014,26,2,1,0,0,3.258096538021482,200
2019,25,2,1,0,0,3.2188758248682006,200
2021,22,2,1,1,1,3.091042453358316,200
2020,19,2,1,1,1,2.9444389791664403,200
2018,18,2,1,0,0,2.8903717578961645,200
2016,14,2,1,0,0,2.6390573296152584,200
2015,12,2,1,0,0,2.4849066497880004,200
2011,9,2,1,0,0,2.1972245773362196,200
2017,9,2,1,0,0,2.1972245773362196,200
2009,7,2,1,0,0,1.9459101490553132,200
2022,7,2,1,1,1,1.9459101490553132,200
2013,6,2,1,0,0,1.791759469228055,200
2010,5,2,1,0,0,1.6094379124341003,200
2008,4,2,1,0,0,1.3862943611198906,200
2006,2,2,1,0,0,0.6931471805599453,200
2005,2,2,1,0,0,0.6931471805599453,200
2007,1,2,1,0,0,0.0,200
2012,11,100,0,0,0,2.3978952727983707,10000
2018,5,100,0,0,0,1.6094379124341003,10000
2019,4,100,0,0,0,1.3862943611198906,10000
2020,3,100,0,1,0,1.0986122886681098,10000
2017,3,100,0,0,0,1.0986122886681098,10000
2016,3,100,0,0,0,1.0986122886681098,10000
2021,2,100,0,1,0,0.6931471805599453,10000
2015,2,100,0,0,0,0.6931471805599453,10000
2011,2,100,0,0,0,0.6931471805599453,10000
2006,1,100,0,0,0,0.0,10000
2014,1,100,0,0,0,0.0,10000
2010,1,100,0,0,0,0.0,10000
2008,1,100,0,0,0,0.0,10000
2005,1,100,0,0,0,0.0,10000
2013,1,100,0,0,0,0.0,10000
2009,1,100,0,0,0,0.0,10000
2012,14,311.01,0,0,0,2.6390573296152584,31101
2017,4,311.01,0,0,0,1.3862943611198906,31101
2010,4,311.01,0,0,0,1.3862943611198906,31101
2021,4,311.01,0,1,0,1.3862943611198906,31101
2019,4,311.01,0,0,0,1.3862943611198906,31101
2020,4,311.01,0,1,0,1.3862943611198906,31101
2015,3,311.01,0,0,0,1.0986122886681098,31101
2007,2,311.01,0,0,0,0.6931471805599453,31101
2018,2,311.01,0,0,0,0.6931471805599453,31101
2008,1,311.01,0,0,0,0.0,31101
2009,1,311.01,0,0,0,0.0,31101
2011,1,311.01,0,0,0,0.0,31101
2016,1,311.01,0,0,0,0.0,31101
2022,1,311.01,0,1,0,0.0,31101
2012,16,326,0,0,0,2.772588722239781,32600
2020,10,326,0,1,0,2.302585092994046,32600
2015,7,326,0,0,0,1.9459101490553132,32600
2017,6,326,0,0,0,1.791759469228055,32600
2016,6,326,0,0,0,1.791759469228055,32600
2019,5,326,0,0,0,1.6094379124341003,32600
2018,5,326,0,0,0,1.6094379124341003,32600
2021,4,326,0,1,0,1.3862943611198906,32600
2010,3,326,0,0,0,1.0986122886681098,32600
2022,3,326,0,1,0,1.0986122886681098,32600
2006,2,326,0,0,0,0.6931471805599453,32600
2013,2,326,0,0,0,0.6931471805599453,32600
2005,2,326,0,0,0,0.6931471805599453,32600
2009,1,326,0,0,0,0.0,32600
2011,1,326,0,0,0,0.0,32600
2014,1,326,0,0,0,0.0,32600
2007,1,326,0,0,0,0.0,32600
2012,17,40.01,0,0,0,2.833213344056216,4001
2020,8,40.01,0,1,0,2.0794415416798357,4001
2017,5,40.01,0,0,0,1.6094379124341003,4001
2008,4,40.01,0,0,0,1.3862943611198906,4001
2019,4,40.01,0,0,0,1.3862943611198906,4001
2018,3,40.01,0,0,0,1.0986122886681098,4001
2014,3,40.01,0,0,0,1.0986122886681098,4001
2016,3,40.01,0,0,0,1.0986122886681098,4001
2021,3,40.01,0,1,0,1.0986122886681098,4001
2006,2,40.01,0,0,0,0.6931471805599453,4001
2011,2,40.01,0,0,0,0.6931471805599453,4001
2015,2,40.01,0,0,0,0.6931471805599453,4001
2013,1,40.01,0,0,0,0.0,4001
2010,1,40.01,0,0,0,0.0,4001
2012,23,383,0,0,0,3.1354942159291497,38300
2013,7,383,0,0,0,1.9459101490553132,38300
2020,7,383,0,1,0,1.9459101490553132,38300
2015,6,383,0,0,0,1.791759469228055,38300
2018,5,383,0,0,0,1.6094379124341003,38300
2021,4,383,0,1,0,1.3862943611198906,38300
2011,4,383,0,0,0,1.3862943611198906,38300
2019,3,383,0,0,0,1.0986122886681098,38300
2014,3,383,0,0,0,1.0986122886681098,38300
2010,2,383,0,0,0,0.6931471805599453,38300
2009,2,383,0,0,0,0.6931471805599453,38300
2016,2,383,0,0,0,0.6931471805599453,38300
2017,2,383,0,0,0,0.6931471805599453,38300
2005,1,383,0,0,0,0.0,38300
2006,1,383,0,0,0,0.0,38300
2007,1,383,0,0,0,0.0,38300
2022,1,383,0,1,0,0.0,38300
2012,27,283,0,0,0,3.295836866004329,28300
2020,10,283,0,1,0,2.302585092994046,28300
2010,9,283,0,0,0,2.1972245773362196,28300
2007,6,283,0,0,0,1.791759469228055,28300
2017,6,283,0,0,0,1.791759469228055,28300
2018,5,283,0,0,0,1.6094379124341003,28300
2006,5,283,0,0,0,1.6094379124341003,28300
2015,4,283,0,0,0,1.3862943611198906,28300
2016,4,283,0,0,0,1.3862943611198906,28300
2022,4,283,0,1,0,1.3862943611198906,28300
2011,4,283,0,0,0,1.3862943611198906,28300
2021,2,283,0,1,0,0.6931471805599453,28300
2014,2,283,0,0,0,0.6931471805599453,28300
2019,2,283,0,0,0,0.6931471805599453,28300
2013,1,283,0,0,0,0.0,28300
2008,1,283,0,0,0,0.0,28300
2005,1,283,0,0,0,0.0,28300
2012,22,160,0,0,0,3.091042453358316,16000
2015,12,160,0,0,0,2.4849066497880004,16000
2018,8,160,0,0,0,2.0794415416798357,16000
2017,8,160,0,0,0,2.0794415416798357,16000
2020,7,160,0,1,0,1.9459101490553132,16000
2011,6,160,0,0,0,1.791759469228055,16000
2016,5,160,0,0,0,1.6094379124341003,16000
2021,4,160,0,1,0,1.3862943611198906,16000
2019,4,160,0,0,0,1.3862943611198906,16000
2008,3,160,0,0,0,1.0986122886681098,16000
2010,2,160,0,0,0,0.6931471805599453,16000
2009,2,160,0,0,0,0.6931471805599453,16000
2006,1,160,0,0,0,0.0,16000
2014,1,160,0,0,0,0.0,16000
2013,1,160,0,0,0,0.0,16000
2022,1,160,0,1,0,0.0,16000
2012,3,118,0,0,0,1.0986122886681098,11800
2015,2,118,0,0,0,0.6931471805599453,11800
2018,2,118,0,0,0,0.6931471805599453,11800
2022,2,118,0,1,0,0.6931471805599453,11800
2008,1,118,0,0,0,0.0,11800
2017,1,118,0,0,0,0.0,11800
2019,1,118,0,0,0,0.0,11800
2012,37,9807,0,0,0,3.6109179126442243,980700
2020,12,9807,0,1,0,2.4849066497880004,980700
2015,10,9807,0,0,0,2.302585092994046,980700
2011,7,9807,0,0,0,1.9459101490553132,980700
2021,6,9807,0,1,0,1.791759469228055,980700
2019,6,9807,0,0,0,1.791759469228055,980700
2017,4,9807,0,0,0,1.3862943611198906,980700
2016,3,9807,0,0,0,1.0986122886681098,980700
2010,3,9807,0,0,0,1.0986122886681098,980700
2014,3,9807,0,0,0,1.0986122886681098,980700
2007,1,9807,0,0,0,0.0,980700
2005,1,9807,0,0,0,0.0,980700
2008,1,9807,0,0,0,0.0,980700
2009,1,9807,0,0,0,0.0,980700
2018,1,9807,0,0,0,0.0,980700
2022,1,9807,0,1,0,0.0,980700
2012,19,72,0,0,0,2.9444389791664403,7200
2015,5,72,0,0,0,1.6094379124341003,7200
2008,3,72,0,0,0,1.0986122886681098,7200
2019,3,72,0,0,0,1.0986122886681098,7200
2011,2,72,0,0,0,0.6931471805599453,7200
2016,2,72,0,0,0,0.6931471805599453,7200
2020,2,72,0,1,0,0.6931471805599453,7200
2018,1,72,0,0,0,0.0,7200
2013,1,72,0,0,0,0.0,7200
2007,1,72,0,0,0,0.0,7200
2010,1,72,0,0,0,0.0,7200
2014,1,72,0,0,0,0.0,7200
2021,1,72,0,1,0,0.0,7200
2017,1,72,0,0,0,0.0,7200
2022,1,72,0,1,0,0.0,7200
2012,20,156,0,0,0,2.995732273553991,15600
2018,4,156,0,0,0,1.3862943611198906,15600
2011,3,156,0,0,0,1.0986122886681098,15600
2015,3,156,0,0,0,1.0986122886681098,15600
2005,2,156,0,0,0,0.6931471805599453,15600
2020,2,156,0,1,0,0.6931471805599453,15600
2010,2,156,0,0,0,0.6931471805599453,15600
2013,2,156,0,0,0,0.6931471805599453,15600
2006,1,156,0,0,0,0.0,15600
2016,1,156,0,0,0,0.0,15600
2008,1,156,0,0,0,0.0,15600
2014,1,156,0,0,0,0.0,15600
2019,1,156,0,0,0,0.0,15600
2021,1,156,0,1,0,0.0,15600
2022,1,156,0,1,0,0.0,15600
2012,6,330,0,0,0,1.791759469228055,33000
2015,4,330,0,0,0,1.3862943611198906,33000
2018,3,330,0,0,0,1.0986122886681098,33000
2021,3,330,0,1,0,1.0986122886681098,33000
2019,3,330,0,0,0,1.0986122886681098,33000
2020,2,330,0,1,0,0.6931471805599453,33000
2009,2,330,0,0,0,0.6931471805599453,33000
2008,2,330,0,0,0,0.6931471805599453,33000
2016,2,330,0,0,0,0.6931471805599453,33000
2017,2,330,0,0,0,0.6931471805599453,33000
2022,2,330,0,1,0,0.6931471805599453,33000
2006,1,330,0,0,0,0.0,33000
2014,1,330,0,0,0,0.0,33000
2012,29,376,1,0,0,3.367295829986474,37600
2021,10,376,1,1,1,2.302585092994046,37600
2015,8,376,1,0,0,2.0794415416798357,37600
2020,6,376,1,1,1,1.791759469228055,37600
2010,5,376,1,0,0,1.6094379124341003,37600
2019,5,376,1,0,0,1.6094379124341003,37600
2017,5,376,1,0,0,1.6094379124341003,37600
2018,4,376,1,0,0,1.3862943611198906,37600
2009,3,376,1,0,0,1.0986122886681098,37600
2013,3,376,1,0,0,1.0986122886681098,37600
2006,3,376,1,0,0,1.0986122886681098,37600
2014,2,376,1,0,0,0.6931471805599453,37600
2022,2,376,1,1,1,0.6931471805599453,37600
2007,1,376,1,0,0,0.0,37600
2011,1,376,1,0,0,0.0,37600
2016,1,376,1,0,0,0.0,37600
2012,52,1,1,0,0,3.9512437185814275,100
2020,35,1,1,1,1,3.5553480614894135,100
2015,23,1,1,0,0,3.1354942159291497,100
2019,22,1,1,0,0,3.091042453358316,100
2021,20,1,1,1,1,2.995732273553991,100
2018,19,1,1,0,0,2.9444389791664403,100
2016,15,1,1,0,0,2.70805020110221,100
2010,12,1,1,0,0,2.4849066497880004,100
2017,12,1,1,0,0,2.4849066497880004,100
2009,7,1,1,0,0,1.9459101490553132,100
2011,6,1,1,0,0,1.791759469228055,100
2014,6,1,1,0,0,1.791759469228055,100
2013,5,1,1,0,0,1.6094379124341003,100
2008,4,1,1,0,0,1.3862943611198906,100
2022,4,1,1,1,1,1.3862943611198906,100
2006,2,1,1,0,0,0.6931471805599453,100
2007,2,1,1,0,0,0.6931471805599453,100
2005,1,1,1,0,0,0.0,100
2012,26,313,0,0,0,3.258096538021482,31300
2015,7,313,0,0,0,1.9459101490553132,31300
2020,5,313,0,1,0,1.6094379124341003,31300
2007,4,313,0,0,0,1.3862943611198906,31300
2021,3,313,0,1,0,1.0986122886681098,31300
2018,3,313,0,0,0,1.0986122886681098,31300
2017,3,313,0,0,0,1.0986122886681098,31300
2010,2,313,0,0,0,0.6931471805599453,31300
2016,2,313,0,0,0,0.6931471805599453,31300
2022,2,313,0,1,0,0.6931471805599453,31300
2006,1,313,0,0,0,0.0,31300
2009,1,313,0,0,0,0.0,31300
2008,1,313,0,0,0,0.0,31300
2011,1,313,0,0,0,0.0,31300
2014,1,313,0,0,0,0.0,31300
2019,1,313,0,0,0,0.0,31300
2012,50,300,0,0,0,3.912023005428146,30000
2020,14,300,0,1,0,2.6390573296152584,30000
2017,8,300,0,0,0,2.0794415416798357,30000
2015,7,300,0,0,0,1.9459101490553132,30000
2016,6,300,0,0,0,1.791759469228055,30000
2011,5,300,0,0,0,1.6094379124341003,30000
2006,5,300,0,0,0,1.6094379124341003,30000
2021,5,300,0,1,0,1.6094379124341003,30000
2008,4,300,0,0,0,1.3862943611198906,30000
2018,4,300,0,0,0,1.3862943611198906,30000
2019,4,300,0,0,0,1.3862943611198906,30000
2010,3,300,0,0,0,1.0986122886681098,30000
2022,3,300,0,1,0,1.0986122886681098,30000
2009,2,300,0,0,0,0.6931471805599453,30000
2013,1,300,0,0,0,0.0,30000
2005,1,300,0,0,0,0.0,30000
2012,15,380,0,0,0,2.70805020110221,38000
2017,5,380,0,0,0,1.6094379124341003,38000
2020,4,380,0,1,0,1.3862943611198906,38000
2008,3,380,0,0,0,1.0986122886681098,38000
2015,3,380,0,0,0,1.0986122886681098,38000
2006,1,380,0,0,0,0.0,38000
2009,1,380,0,0,0,0.0,38000
2014,1,380,0,0,0,0.0,38000
2019,1,380,0,0,0,0.0,38000
2021,1,380,0,1,0,0.0,38000
2016,1,380,0,0,0,0.0,38000
2018,1,380,0,0,0,0.0,38000
2022,1,380,0,1,0,0.0,38000
2012,29,274.01,0,0,0,3.367295829986474,27401
2020,8,274.01,0,1,0,2.0794415416798357,27401
2018,8,274.01,0,0,0,2.0794415416798357,27401
2017,6,274.01,0,0,0,1.791759469228055,27401
2010,6,274.01,0,0,0,1.791759469228055,27401
2016,6,274.01,0,0,0,1.791759469228055,27401
2019,5,274.01,0,0,0,1.6094379124341003,27401
2015,5,274.01,0,0,0,1.6094379124341003,27401
2007,4,274.01,0,0,0,1.3862943611198906,27401
2021,4,274.01,0,1,0,1.3862943611198906,27401
2011,3,274.01,0,0,0,1.0986122886681098,27401
2006,2,274.01,0,0,0,0.6931471805599453,27401
2014,2,274.01,0,0,0,0.6931471805599453,27401
2013,2,274.01,0,0,0,0.6931471805599453,27401
2009,1,274.01,0,0,0,0.0,27401
2005,1,274.01,0,0,0,0.0,27401
2022,1,274.01,0,1,0,0.0,27401
2012,3,279.02,0,0,0,1.0986122886681098,27902
2008,2,279.02,0,0,0,0.6931471805599453,27902
2015,2,279.02,0,0,0,0.6931471805599453,27902
2009,2,279.02,0,0,0,0.6931471805599453,27902
2011,2,279.02,0,0,0,0.6931471805599453,27902
2005,1,279.02,0,0,0,0.0,27902
2017,1,279.02,0,0,0,0.0,27902
2014,1,279.02,0,0,0,0.0,27902
2016,1,279.02,0,0,0,0.0,27902
2020,1,279.02,0,1,0,0.0,27902
2012,10,279.01,0,0,0,2.302585092994046,27901
2020,2,279.01,0,1,0,0.6931471805599453,27901
2011,2,279.01,0,0,0,0.6931471805599453,27901
2015,2,279.01,0,0,0,0.6931471805599453,27901
2016,2,279.01,0,0,0,0.6931471805599453,27901
2019,2,279.01,0,0,0,0.6931471805599453,27901
2007,1,279.01,0,0,0,0.0,27901
2010,1,279.01,0,0,0,0.0,27901
2017,1,279.01,0,0,0,0.0,27901
2021,1,279.01,0,1,0,0.0,27901
2015,5,329,0,0,0,1.6094379124341003,32900
2020,4,329,0,1,0,1.3862943611198906,32900
2016,2,329,0,0,0,0.6931471805599453,32900
2011,2,329,0,0,0,0.6931471805599453,32900
2010,2,329,0,0,0,0.6931471805599453,32900
2012,2,329,0,0,0,0.6931471805599453,32900
2019,2,329,0,0,0,0.6931471805599453,32900
2007,1,329,0,0,0,0.0,32900
2021,1,329,0,1,0,0.0,32900
2005,1,329,0,0,0,0.0,32900
2014,1,329,0,0,0,0.0,32900
2017,1,329,0,0,0,0.0,32900
2018,1,329,0,0,0,0.0,32900
2012,33,197,0,0,0,3.4965075614664802,19700
2017,6,197,0,0,0,1.791759469228055,19700
2016,5,197,0,0,0,1.6094379124341003,19700
2015,5,197,0,0,0,1.6094379124341003,19700
2020,4,197,0,1,0,1.3862943611198906,19700
2011,3,197,0,0,0,1.0986122886681098,19700
2010,3,197,0,0,0,1.0986122886681098,19700
2014,3,197,0,0,0,1.0986122886681098,19700
2019,3,197,0,0,0,1.0986122886681098,19700
2008,2,197,0,0,0,0.6931471805599453,19700
2018,2,197,0,0,0,0.6931471805599453,19700
2009,2,197,0,0,0,0.6931471805599453,19700
2007,1,197,0,0,0,0.0,19700
2005,1,197,0,0,0,0.0,19700
2022,1,197,0,1,0,0.0,19700
2012,10,200,0,0,0,2.302585092994046,20000
2019,5,200,0,0,0,1.6094379124341003,20000
2015,5,200,0,0,0,1.6094379124341003,20000
2016,3,200,0,0,0,1.0986122886681098,20000
2018,3,200,0,0,0,1.0986122886681098,20000
2014,3,200,0,0,0,1.0986122886681098,20000
2020,3,200,0,1,0,1.0986122886681098,20000
2011,2,200,0,0,0,0.6931471805599453,20000
2017,2,200,0,0,0,0.6931471805599453,20000
2007,2,200,0,0,0,0.6931471805599453,20000
2021,2,200,0,1,0,0.6931471805599453,20000
2022,2,200,0,1,0,0.6931471805599453,20000
2010,1,200,0,0,0,0.0,20000
2009,1,200,0,0,0,0.0,20000
2012,7,344,0,0,0,1.9459101490553132,34400
2015,6,344,0,0,0,1.791759469228055,34400
2020,5,344,0,1,0,1.6094379124341003,34400
